study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18629	SAMEA103911794	ERS1600962	ERX1944156	ERR1883655	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883655/ERR1883655.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883655/ERR1883655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883655/ERR1883655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883655/ERR1883655.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883655/ERR1883655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883655/ERR1883655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883655/R4051.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883655/R4051.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883655/R4051.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883655/R4051.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883655	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883655		
PRJEB18629	SAMEA103911795	ERS1600963	ERX1944157	ERR1883656	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883656/ERR1883656.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883656/ERR1883656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883656/ERR1883656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883656/ERR1883656.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883656/ERR1883656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883656/ERR1883656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883656/R4050.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883656/R4050.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883656/R4050.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883656/R4050.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883656	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883656		
PRJEB18629	SAMEA103911796	ERS1600964	ERX1944158	ERR1883657	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883657/ERR1883657.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883657/ERR1883657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883657/ERR1883657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883657/ERR1883657.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883657/ERR1883657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883657/ERR1883657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883657/R4049.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883657/R4049.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883657/R4049.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883657/R4049.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883657	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883657		
PRJEB18629	SAMEA103911797	ERS1600965	ERX1944159	ERR1883658	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883658/ERR1883658.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883658/ERR1883658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883658/ERR1883658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883658/ERR1883658.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883658/ERR1883658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883658/ERR1883658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883658/R4227.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883658/R4227.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883658/R4227.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883658/R4227.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883658	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883658		
PRJEB18629	SAMEA103911798	ERS1600966	ERX1944160	ERR1883659	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883659/ERR1883659.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883659/ERR1883659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883659/ERR1883659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883659/ERR1883659.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883659/ERR1883659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883659/ERR1883659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883659/R4228.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883659/R4228.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883659/R4228.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883659/R4228.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883659	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883659		
PRJEB18629	SAMEA103911799	ERS1600967	ERX1944161	ERR1883660	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883660/ERR1883660.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883660/ERR1883660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883660/ERR1883660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883660/ERR1883660.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883660/ERR1883660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883660/ERR1883660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883660/R4229.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883660/R4229.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883660/R4229.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883660/R4229.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883660	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883660		
PRJEB18629	SAMEA103911800	ERS1600968	ERX1944162	ERR1883661	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883661/ERR1883661.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883661/ERR1883661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883661/ERR1883661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883661/ERR1883661.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883661/ERR1883661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883661/ERR1883661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883661/R4230.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883661/R4230.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883661/R4230.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883661/R4230.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883661	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883661		
PRJEB18629	SAMEA103911801	ERS1600969	ERX1944163	ERR1883662	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883662/ERR1883662.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883662/ERR1883662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883662/ERR1883662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883662/ERR1883662.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883662/ERR1883662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883662/ERR1883662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883662/R4195.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883662/R4195.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883662/R4195.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883662/R4195.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883662	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883662		
PRJEB18629	SAMEA103911802	ERS1600970	ERX1944164	ERR1883663	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883663/ERR1883663.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883663/ERR1883663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883663/ERR1883663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883663/ERR1883663.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883663/ERR1883663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883663/ERR1883663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883663/R4196.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883663/R4196.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883663/R4196.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883663/R4196.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883663	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883663		
PRJEB18629	SAMEA103911803	ERS1600971	ERX1944165	ERR1883664	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883664/ERR1883664.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883664/ERR1883664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883664/ERR1883664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883664/ERR1883664.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883664/ERR1883664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883664/ERR1883664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883664/R4197.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883664/R4197.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883664/R4197.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883664/R4197.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883664	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883664		
PRJEB18629	SAMEA103911804	ERS1600972	ERX1944166	ERR1883665	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883665/ERR1883665.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883665/ERR1883665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883665/ERR1883665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883665/ERR1883665.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883665/ERR1883665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883665/ERR1883665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883665/R4198.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883665/R4198.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883665/R4198.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883665/R4198.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883665	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883665		
PRJEB18629	SAMEA103911805	ERS1600973	ERX1944167	ERR1883666	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883666/ERR1883666.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883666/ERR1883666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883666/ERR1883666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883666/ERR1883666.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883666/ERR1883666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/006/ERR1883666/ERR1883666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883666/R4199.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883666/R4199.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883666/R4199.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883666/R4199.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883666	ftp.sra.ebi.ac.uk/vol1/err/ERR188/006/ERR1883666		
PRJEB18629	SAMEA103911806	ERS1600974	ERX1944168	ERR1883667	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883667/ERR1883667.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883667/ERR1883667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883667/ERR1883667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883667/ERR1883667.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883667/ERR1883667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/007/ERR1883667/ERR1883667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883667/R4200.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883667/R4200.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883667/R4200.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883667/R4200.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883667	ftp.sra.ebi.ac.uk/vol1/err/ERR188/007/ERR1883667		
PRJEB18629	SAMEA103911807	ERS1600975	ERX1944169	ERR1883668	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883668/ERR1883668.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883668/ERR1883668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883668/ERR1883668_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883668/ERR1883668.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883668/ERR1883668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/008/ERR1883668/ERR1883668_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883668/R4201.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883668/R4201.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883668/R4201.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883668/R4201.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883668	ftp.sra.ebi.ac.uk/vol1/err/ERR188/008/ERR1883668		
PRJEB18629	SAMEA103911808	ERS1600976	ERX1944170	ERR1883669	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883669/ERR1883669.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883669/ERR1883669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883669/ERR1883669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883669/ERR1883669.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883669/ERR1883669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/009/ERR1883669/ERR1883669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883669/R4202.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883669/R4202.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883669/R4202.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883669/R4202.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883669	ftp.sra.ebi.ac.uk/vol1/err/ERR188/009/ERR1883669		
PRJEB18629	SAMEA103911809	ERS1600977	ERX1944171	ERR1883670	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883670/ERR1883670.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883670/ERR1883670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883670/ERR1883670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883670/ERR1883670.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883670/ERR1883670_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/000/ERR1883670/ERR1883670_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883670/R4203.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883670/R4203.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883670/R4203.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883670/R4203.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883670	ftp.sra.ebi.ac.uk/vol1/err/ERR188/000/ERR1883670		
PRJEB18629	SAMEA103911810	ERS1600978	ERX1944172	ERR1883671	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883671/ERR1883671.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883671/ERR1883671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883671/ERR1883671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883671/ERR1883671.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883671/ERR1883671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/001/ERR1883671/ERR1883671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883671/L5702.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883671/L5702.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883671/L5702.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883671/L5702.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883671	ftp.sra.ebi.ac.uk/vol1/err/ERR188/001/ERR1883671		
PRJEB18629	SAMEA103911811	ERS1600979	ERX1944173	ERR1883672	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883672/ERR1883672.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883672/ERR1883672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883672/ERR1883672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883672/ERR1883672.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883672/ERR1883672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/002/ERR1883672/ERR1883672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883672/L5703.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883672/L5703.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883672/L5703.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883672/L5703.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883672	ftp.sra.ebi.ac.uk/vol1/err/ERR188/002/ERR1883672		
PRJEB18629	SAMEA103911812	ERS1600980	ERX1944174	ERR1883673	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883673/ERR1883673.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883673/ERR1883673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883673/ERR1883673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883673/ERR1883673.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883673/ERR1883673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/003/ERR1883673/ERR1883673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883673/R3837.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883673/R3837.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883673/R3837.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883673/R3837.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883673	ftp.sra.ebi.ac.uk/vol1/err/ERR188/003/ERR1883673		
PRJEB18629	SAMEA103911813	ERS1600981	ERX1944175	ERR1883674	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883674/ERR1883674.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883674/ERR1883674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883674/ERR1883674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883674/ERR1883674.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883674/ERR1883674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/004/ERR1883674/ERR1883674_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883674/L5704.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883674/L5704.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883674/L5704.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883674/L5704.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883674	ftp.sra.ebi.ac.uk/vol1/err/ERR188/004/ERR1883674		
PRJEB18629	SAMEA103911814	ERS1600982	ERX1944176	ERR1883675	749907	sediment metagenome	Illumina MiSeq	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883675/ERR1883675.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883675/ERR1883675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883675/ERR1883675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883675/ERR1883675.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883675/ERR1883675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/005/ERR1883675/ERR1883675_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883675/L5705.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883675/L5705.bam.bai	ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883675/L5705.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR188/ERR1883675/L5705.bam.bai	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883675	ftp.sra.ebi.ac.uk/vol1/err/ERR188/005/ERR1883675		
